(471,234)
(471,411)
(471,223)
(471,351)
(472,2)
(472,419)
(472,184)
(472,8)
(472,11)
(472,28)
(472,76)
(472,92)
(472,45)
(472,95)
(473,96)
(473,33)
(473,323)
(473,372)
(473,148)
(473,408)
(473,73)
(473,74)
(473,15)
(474,1)
(474,322)
(474,42)
(474,11)
(474,28)
(474,76)
(474,30)
(474,254)
(474,31)
(475,81)
(475,369)
(475,401)
(475,226)
(475,146)
(475,50)
(475,82)
(475,356)
(475,279)
(475,360)
(476,305)
(476,18)
(476,130)
(476,323)
(476,59)
(476,172)
(476,220)
(476,28)
(476,158)
(476,303)
(477,1)
(477,375)
(477,311)
(477,8)
(477,89)
(477,251)
(477,11)
(477,12)
(477,318)
(477,111)
(478,209)
(478,241)
(478,228)
(478,38)
(478,183)
(478,185)
(478,298)
(478,42)
(478,11)
(478,12)
(479,321)
(479,401)
(479,3)
(479,308)
(479,21)
(479,88)
(479,331)
(479,29)
(479,174)
(480,128)
(480,193)
(480,161)
(480,2)
(480,310)
(480,39)
(480,139)
(480,12)
(480,204)
(480,61)
(481,64)
(481,130)
(481,434)
(481,164)
(481,68)
(481,36)
(481,22)
(481,9)
(481,478)
(481,15)
(482,64)
(482,17)
(482,163)
(482,356)
(482,388)
(482,197)
(482,86)
(482,343)
(482,11)
(482,155)
(483,146)
(483,19)
(483,147)
(483,84)
(483,37)
(483,341)
(483,311)
(483,105)
(483,13)
(483,175)
(484,16)
(484,51)
(484,84)
(484,212)
(484,134)
(484,135)
(484,59)
(484,171)
(484,11)
(484,271)
(485,176)
(485,145)
(485,244)
(485,52)
(485,326)
(485,25)
(485,9)
(485,203)
(485,381)
(485,301)
(486,0)
(486,225)
(486,146)
(486,404)
(486,22)
(486,201)
(486,218)
(486,475)
(486,12)
(486,381)
(487,19)
(487,356)
(487,53)
(487,103)
(487,247)
(487,60)
(487,364)
(487,12)
(487,29)
(487,319)
(488,16)
(488,68)
(488,228)
(488,421)
(488,24)
(488,8)
(488,461)
(488,317)
(488,270)
(488,319)
(489,117)
(489,86)
(489,233)
(489,43)
(489,412)
(489,397)
(489,61)
(489,446)
(489,31)
(490,49)
(490,34)
(490,258)
(490,356)
(490,344)
(490,25)
(490,74)
(490,475)
(490,75)
(490,191)
(491,0)
(491,320)
(491,418)
(491,52)
(491,37)
(491,423)
(491,364)
(491,317)
(491,365)
(491,30)
(492,82)
(492,323)
(492,291)
(492,3)
(492,6)
(492,23)
(492,9)
(492,395)
(492,93)
(492,15)
(493,66)
(493,114)
(493,195)
(493,147)
(493,101)
(493,6)
(493,358)
(493,264)
(493,201)
(493,223)
(494,32)
(494,48)
(494,84)
(494,53)
(494,310)
(494,55)
(494,280)
(494,155)
(494,157)
(494,478)
(495,368)
(495,148)
(495,308)
(495,407)
(495,360)
(495,88)
(495,137)
(495,9)
(495,30)
(495,47)
(496,432)
(496,211)
(496,147)
(496,355)
(496,228)
(496,437)
(496,119)
(496,281)
(496,283)
(496,463)
(497,19)
(497,213)
(497,87)
(497,280)
(497,8)
(497,251)
(497,364)
(497,111)
(497,287)
(497,15)
(498,81)
(498,370)
(498,130)
(498,35)
(498,102)
(498,119)
(498,170)
(498,174)
(498,14)
(498,47)
(499,65)
(499,18)
(499,291)
(499,100)
(499,343)
(499,26)
(499,28)
(499,12)
(499,13)
(499,174)
(500,256)
(500,146)
(500,226)
(500,105)
(500,43)
(500,316)
(500,44)
(500,141)
(500,157)
(500,222)
(501,432)
(501,0)
(501,289)
(501,49)
(501,497)
(501,51)
(501,69)
(501,216)
(501,25)
(501,477)
(502,288)
(502,289)
(502,242)
(502,212)
(502,166)
(502,135)
(502,42)
(502,172)
(502,365)
(502,430)
(503,67)
(503,339)
(503,116)
(503,132)
(503,485)
(503,246)
(503,199)
(503,59)
(503,13)
(503,63)
(504,65)
(504,97)
(504,3)
(504,20)
(504,52)
(504,407)
(504,329)
(504,361)
(504,493)
(504,271)
(505,33)
(505,35)
(505,181)
(505,21)
(505,279)
(505,40)
(505,297)
(505,219)
(505,11)
(505,239)
(506,208)
(506,1)
(506,34)
(506,291)
(506,36)
(506,104)
(506,9)
(506,140)
(506,45)
(506,63)
(507,369)
(507,53)
(507,310)
(507,87)
(507,248)
(507,27)
(507,94)
(507,238)
(507,158)
(507,63)
(508,242)
(508,244)
(508,86)
(508,248)
(508,153)
(508,506)
(508,172)
(508,60)
(508,45)
(508,205)
(509,48)
(509,35)
(509,245)
(509,103)
(509,199)
(509,185)
(509,75)
(509,507)
(509,302)
(509,303)
(510,17)
(510,36)
(510,135)
(510,74)
(510,11)
(510,187)
(510,61)
(510,30)
(510,111)
(511,209)
(511,337)
(511,130)
(511,19)
(511,340)
(511,148)
(511,119)
(511,360)
(511,155)
(511,14)
(512,256)
(512,162)
(512,371)
(512,23)
(512,72)
(512,202)
(512,378)
(512,428)
(512,125)
(512,63)
(513,49)
(513,146)
(513,21)
(513,390)
(513,6)
(513,407)
(513,138)
(513,428)
(513,285)
(513,30)
(514,243)
(514,180)
(514,56)
(514,504)
(514,41)
(514,313)
(514,171)
(514,93)
(514,237)
(514,302)
(515,65)
(515,178)
(515,260)
(515,470)
(515,124)
(515,316)
(515,12)
(515,14)
(515,31)
(515,95)
(516,82)
(516,162)
(516,133)
(516,357)
(516,422)
(516,215)
(516,281)
(516,203)
(516,236)
(516,159)
(517,211)
(517,483)
(517,20)
(517,516)
(517,6)
(517,392)
(517,217)
(517,490)
(517,92)
(517,111)
(518,16)
(518,211)
(518,4)
(518,469)
(518,373)
(518,86)
(518,330)
(518,347)
(518,46)
(518,430)
(519,208)
(519,353)
(519,322)
(519,242)
(519,53)
(519,86)
(519,11)
(519,75)
(519,175)
(520,289)
(520,33)
(520,18)
(520,146)
(520,339)
(520,388)
(520,40)
(520,107)
(520,15)
(521,481)
(521,225)
(521,248)
(521,312)
(521,138)
(521,42)
(521,267)
(521,140)
(521,412)
(521,255)
(522,293)
(522,182)
(522,311)
(522,104)
(522,312)
(522,153)
(522,462)
(522,350)
(522,478)
(522,303)
(523,305)
(523,130)
(523,20)
(523,148)
(523,105)
(523,361)
(523,11)
(523,476)
(523,76)
(523,189)
(524,16)
(524,161)
(524,1)
(524,290)
(524,18)
(524,311)
(524,359)
(524,123)
(524,126)
(524,46)
(525,417)
(525,85)
(525,358)
(525,119)
(525,391)
(525,393)
(525,249)
(525,458)
(525,523)
(525,126)
(526,384)
(526,18)
(526,162)
(526,146)
(526,3)
(526,506)
(526,283)
(526,492)
(526,125)
(526,349)
(527,17)
(527,113)
(527,391)
(527,23)
(527,168)
(527,26)
(527,43)
(527,30)
(527,174)
(527,255)
(528,64)
(528,147)
(528,135)
(528,232)
(528,440)
(528,11)
(528,364)
(528,126)
(528,46)
(528,47)
(529,83)
(529,132)
(529,313)
(529,393)
(529,490)
(529,11)
(529,60)
(529,509)
(529,527)
(529,447)
(530,33)
(530,2)
(530,115)
(530,36)
(530,197)
(530,53)
(530,151)
(530,312)
(530,12)
(530,14)
(531,209)
(531,177)
(531,22)
(531,55)
(531,8)
(531,25)
(531,74)
(531,58)
(531,61)
(531,157)
(532,289)
(532,130)
(532,514)
(532,100)
(532,356)
(532,4)
(532,501)
(532,457)
(532,42)
(532,381)
(533,1)
(533,161)
(533,35)
(533,83)
(533,21)
(533,39)
(533,9)
(533,219)
(533,395)
(533,204)
(534,338)
(534,18)
(534,35)
(534,20)
(534,184)
(534,136)
(534,26)
(534,250)
(534,511)
(535,96)
(535,1)
(535,228)
(535,356)
(535,202)
(535,27)
(535,189)
(535,446)
(535,334)
(535,222)
(536,225)
(536,324)
(536,340)
(536,21)
(536,40)
(536,73)
(536,107)
(536,124)
(536,13)
(536,335)
(537,64)
(537,209)
(537,163)
(537,36)
(537,21)
(537,231)
(537,508)
(537,13)
(537,349)
(538,112)
(538,17)
(538,274)
(538,35)
(538,359)
(538,104)
(538,458)
(538,13)
(538,61)
(538,301)
(539,209)
(539,67)
(539,423)
(539,521)
(539,42)
(539,234)
(539,140)
(539,254)
(539,431)
(539,319)
(540,496)
(540,353)
(540,433)
(540,133)
(540,277)
(540,407)
(540,56)
(540,232)
(540,362)
(540,173)
(541,402)
(541,308)
(541,53)
(541,230)
(541,378)
(541,74)
(541,491)
(541,12)
(541,14)
(541,15)
(542,32)
(542,4)
(542,373)
(542,229)
(542,56)
(542,26)
(542,107)
(542,476)
(542,237)
(542,94)
(543,498)
(543,2)
(543,308)
(543,197)
(543,409)
(543,10)
(543,58)
(543,220)
(543,252)
(543,13)
(544,81)
(544,449)
(544,33)
(544,227)
(544,437)
(544,44)
(544,364)
(544,509)
(544,430)
(544,15)
(545,32)
(545,17)
(545,467)
(545,196)
(545,420)
(545,453)
(545,456)
(545,313)
(545,522)
(545,155)
(546,128)
(546,257)
(546,228)
(546,69)
(546,197)
(546,22)
(546,102)
(546,535)
(546,10)
(546,251)
(547,67)
(547,307)
(547,292)
(547,71)
(547,455)
(547,136)
(547,364)
(547,110)
(547,79)
(547,319)
(548,0)
(548,49)
(548,182)
(548,7)
(548,376)
(548,217)
(548,252)
(548,93)
(548,159)
(548,223)
(549,64)
(549,19)
(549,531)
(549,24)
(549,41)
(549,410)
(549,74)
(549,476)
(549,124)
(550,18)
(550,499)
(550,19)
(550,85)
(550,293)
(550,360)
(550,331)
(550,94)
(550,335)
(550,271)
(551,243)
(551,355)
(551,52)
(551,229)
(551,22)
(551,315)
(551,44)
(551,125)
(551,382)
(551,462)
(552,227)
(552,35)
(552,324)
(552,41)
(552,153)
(552,266)
(552,42)
(552,11)
(552,382)
(552,271)
(553,208)
(553,353)
(553,3)
(553,56)
(553,10)
(553,250)
(553,285)
(553,158)
(553,222)
(553,479)
(554,17)
(554,18)
(554,306)
(554,482)
(554,98)
(554,135)
(554,394)
(554,220)
(554,316)
(554,270)
(555,80)
(555,355)
(555,35)
(555,372)
(555,232)
(555,90)
(555,267)
(555,91)
(555,12)
(555,110)
(556,16)
(556,208)
(556,1)
(556,372)
(556,36)
(556,279)
(556,280)
(556,296)
(556,9)
(556,74)
(557,192)
(557,193)
(557,515)
(557,22)
(557,119)
(557,43)
(557,27)
(557,365)
(557,175)
(557,111)
(558,512)
(558,67)
(558,131)
(558,499)
(558,118)
(558,57)
(558,90)
(558,476)
(558,444)
(558,269)
(559,291)
(559,69)
(559,53)
(559,517)
(559,248)
(559,408)
(559,91)
(559,220)
(559,157)
(559,30)
(560,545)
(560,195)
(560,182)
(560,488)
(560,41)
(560,457)
(560,107)
(560,300)
(560,254)
(560,302)
(561,176)
(561,4)
(561,485)
(561,85)
(561,229)
(561,373)
(561,22)
(561,264)
(561,317)
(561,254)
(562,465)
(562,130)
(562,67)
(562,373)
(562,54)
(562,200)
(562,136)
(562,44)
(562,461)
(563,224)
(563,353)
(563,289)
(563,324)
(563,56)
(563,298)
(563,26)
(563,140)
(563,31)
(563,47)
(564,465)
(564,533)
(564,166)
(564,86)
(564,358)
(564,280)
(564,395)
(564,445)
(564,93)
(565,96)
(565,257)
(565,177)
(565,67)
(565,35)
(565,116)
(565,342)
(565,23)
(565,490)
(565,555)
(566,400)
(566,97)
(566,50)
(566,547)
(566,101)
(566,197)
(566,262)
(566,28)
(566,60)
(566,126)
(567,177)
(567,17)
(567,433)
(567,290)
(567,68)
(567,359)
(567,39)
(567,190)
(567,111)
(567,271)
(568,0)
(568,401)
(568,19)
(568,116)
(568,181)
(568,389)
(568,187)
(568,140)
(568,445)
(568,463)
(569,0)
(569,161)
(569,211)
(569,259)
(569,309)
(569,327)
(569,184)
(569,27)
(569,46)
(569,511)
(570,32)
(570,115)
(570,437)
(570,565)
(570,454)
(570,6)
(570,118)
(570,441)
(570,11)
(570,15)
(571,368)
(571,243)
(571,3)
(571,324)
(571,469)
(571,471)
(571,56)
(571,108)
(571,317)
(572,64)
(572,481)
(572,403)
(572,292)
(572,20)
(572,133)
(572,343)
(572,312)
(572,30)
(572,47)
(573,560)
(573,432)
(573,65)
(573,499)
(573,21)
(573,39)
(573,88)
(573,40)
(573,73)
(573,429)
(574,373)
(574,69)
(574,22)
(574,118)
(574,311)
(574,39)
(574,10)
(574,364)
(574,285)
(574,29)
(575,498)
(575,196)
(575,550)
(575,6)
(575,39)
(575,183)
(575,184)
(575,332)
(575,12)
(575,78)
(576,64)
(576,52)
(576,564)
(576,196)
(576,550)
(576,22)
(576,296)
(576,41)
(576,301)
(576,31)
(577,256)
(577,82)
(577,196)
(577,151)
(577,137)
(577,361)
(577,282)
(577,204)
(577,270)
(577,159)
(578,97)
(578,4)
(578,422)
(578,38)
(578,231)
(578,184)
(578,41)
(578,42)
(578,140)
(578,527)
(579,144)
(579,228)
(579,85)
(579,342)
(579,263)
(579,120)
(579,9)
(579,11)
(579,396)
(579,30)
(580,64)
(580,96)
(580,99)
(580,83)
(580,36)
(580,197)
(580,6)
(580,503)
(580,10)
(580,27)
(581,193)
(581,36)
(581,37)
(581,55)
(581,136)
(581,378)
(581,12)
(581,93)
(581,221)
(581,63)
(582,0)
(582,305)
(582,19)
(582,35)
(582,168)
(582,408)
(582,170)
(582,11)
(582,428)
(582,13)
(583,337)
(583,289)
(583,67)
(583,21)
(583,199)
(583,39)
(583,74)
(583,45)
(583,61)
(583,285)
(584,320)
(584,129)
(584,295)
(584,57)
(584,266)
(584,314)
(584,571)
(584,219)
(584,158)
(584,47)
(585,496)
(585,1)
(585,149)
(585,550)
(585,55)
(585,391)
(585,297)
(585,58)
(585,74)
(585,31)
(586,305)
(586,435)
(586,117)
(586,38)
(586,167)
(586,295)
(586,250)
(586,220)
(586,77)
(586,61)
(587,193)
(587,36)
(587,324)
(587,21)
(587,40)
(587,473)
(587,249)
(587,426)
(587,158)
(587,15)
(588,194)
(588,4)
(588,22)
(588,23)
(588,24)
(588,264)
(588,124)
(588,542)
(588,462)
(588,30)
(589,18)
(589,468)
(589,389)
(589,57)
(589,394)
(589,299)
(589,427)
(589,12)
(589,28)
(589,95)
(590,32)
(590,116)
(590,71)
(590,151)
(590,488)
(590,9)
(590,26)
(590,106)
(590,317)
(590,110)
(591,210)
(591,20)
(591,229)
(591,85)
(591,310)
(591,57)
(591,377)
(591,460)
(591,590)
(591,14)
(592,497)
(592,357)
(592,199)
(592,40)
(592,312)
(592,280)
(592,11)
(592,107)
(592,267)
(592,46)
(593,114)
(593,181)
(593,21)
(593,54)
(593,56)
(593,43)
(593,413)
(593,93)
(593,493)
(593,31)
(594,273)
(594,467)
(594,54)
(594,279)
(594,169)
(594,42)
(594,316)
(594,413)
(594,318)
(594,79)
(595,128)
(595,240)
(595,244)
(595,152)
(595,505)
(595,137)
(595,218)
(595,77)
(595,157)
(595,31)
(596,48)
(596,1)
(596,274)
(596,3)
(596,4)
(596,325)
(596,7)
(596,9)
(596,313)
(596,522)
(597,129)
(597,81)
(597,50)
(597,323)
(597,99)
(597,10)
(597,61)
(597,13)
(597,14)
(597,95)
(598,192)
(598,321)
(598,547)
(598,404)
(598,390)
(598,87)
(598,456)
(598,88)
(598,427)
(598,125)
(599,33)
(599,289)
(599,418)
(599,35)
(599,244)
(599,308)
(599,184)
(599,281)
(599,461)
(599,13)
(600,96)
(600,131)
(600,135)
(600,8)
(600,280)
(600,170)
(600,91)
(600,204)
(600,316)
(600,269)
(601,176)
(601,83)
(601,599)
(601,264)
(601,8)
(601,91)
(601,139)
(601,11)
(601,492)
(601,141)
(602,17)
(602,36)
(602,52)
(602,201)
(602,171)
(602,11)
(602,124)
(602,12)
(602,220)
(602,141)
(603,0)
(603,225)
(603,227)
(603,357)
(603,69)
(603,55)
(603,136)
(603,557)
(603,478)
(603,47)
(604,33)
(604,34)
(604,66)
(604,4)
(604,118)
(604,392)
(604,188)
(604,30)
(604,446)
(604,143)
(605,32)
(605,82)
(605,484)
(605,500)
(605,133)
(605,183)
(605,120)
(605,107)
(605,444)
(605,221)
(606,512)
(606,547)
(606,38)
(606,295)
(606,56)
(606,185)
(606,26)
(606,43)
(606,110)
(606,207)
(607,368)
(607,226)
(607,482)
(607,83)
(607,132)
(607,391)
(607,184)
(607,169)
(607,107)
(607,126)
(608,128)
(608,66)
(608,313)
(608,362)
(608,11)
(608,43)
(608,347)
(608,155)
(608,30)
(608,366)
(609,97)
(609,18)
(609,50)
(609,4)
(609,117)
(609,215)
(609,135)
(609,8)
(609,363)
(610,320)
(610,356)
(610,22)
(610,136)
(610,41)
(610,474)
(610,42)
(610,170)
(610,523)
(610,299)
(611,0)
(611,48)
(611,241)
(611,18)
(611,514)
(611,276)
(611,150)
(611,172)
(611,29)
(611,414)
(612,324)
(612,133)
(612,421)
(612,504)
(612,105)
(612,346)
(612,108)
(612,428)
(612,397)
(612,462)
(613,416)
(613,0)
(613,481)
(613,129)
(613,81)
(613,214)
(613,167)
(613,103)
(613,44)
(613,509)
(614,0)
(614,224)
(614,51)
(614,227)
(614,36)
(614,119)
(614,248)
(614,89)
(614,409)
(614,76)
(615,128)
(615,433)
(615,39)
(615,25)
(615,474)
(615,555)
(615,283)
(615,302)
(615,46)
(615,303)
(616,64)
(616,290)
(616,546)
(616,324)
(616,468)
(616,213)
(616,39)
(616,74)
(616,75)
(616,349)
(617,67)
(617,21)
(617,342)
(617,438)
(617,552)
(617,169)
(617,73)
(617,331)
(617,28)
(617,31)
(618,132)
(618,23)
(618,39)
(618,200)
(618,472)
(618,378)
(618,27)
(618,44)
(618,124)
(618,509)
(619,4)
(619,180)
(619,325)
(619,406)
(619,153)
(619,75)
(619,412)
(619,77)
(619,175)
(620,32)
(620,514)
(620,578)
(620,115)
(620,4)
(620,22)
(620,136)
(620,505)
(620,29)
(620,125)
(621,0)
(621,33)
(621,242)
(621,115)
(621,21)
(621,9)
(621,378)
(621,540)
(621,14)
(622,66)
(622,53)
(622,184)
(622,394)
(622,362)
(622,42)
(622,380)
(622,429)
(622,301)
(622,14)
(623,2)
(623,51)
(623,469)
(623,86)
(623,216)
(623,360)
(623,522)
(623,380)
(623,415)
(623,15)
(624,449)
(624,482)
(624,610)
(624,370)
(624,100)
(624,118)
(624,102)
(624,552)
(624,205)
(624,30)
(625,65)
(625,353)
(625,51)
(625,38)
(625,71)
(625,25)
(625,394)
(625,10)
(625,350)
(625,31)
(626,81)
(626,562)
(626,3)
(626,180)
(626,597)
(626,39)
(626,9)
(626,171)
(626,315)
(626,462)
(627,256)
(627,19)
(627,132)
(627,37)
(627,54)
(627,566)
(627,55)
(627,153)
(627,10)
(627,427)
(628,337)
(628,67)
(628,36)
(628,84)
(628,197)
(628,118)
(628,603)
(628,525)
(628,349)
(628,415)
(629,625)
(629,290)
(629,18)
(629,485)
(629,422)
(629,550)
(629,505)
(629,187)
(629,556)
(629,509)
(630,240)
(630,609)
(630,419)
(630,99)
(630,166)
(630,297)
(630,169)
(630,315)
(630,316)
(630,207)
(631,161)
(631,102)
(631,358)
(631,23)
(631,8)
(631,616)
(631,42)
(631,282)
(631,15)
(631,303)
(632,208)
(632,128)
(632,465)
(632,583)
(632,119)
(632,488)
(632,11)
(632,571)
(632,476)
(632,93)
(633,32)
(633,1)
(633,305)
(633,213)
(633,470)
(633,11)
(633,27)
(633,45)
(634,18)
(634,3)
(634,516)
(634,21)
(634,6)
(634,632)
(634,8)
(634,27)
(634,124)
(634,13)
(635,19)
(635,372)
(635,597)
(635,6)
(635,13)
(635,14)
(635,78)
(635,31)
(635,95)
(635,15)
(636,565)
(636,56)
(636,328)
(636,11)
(636,571)
(636,555)
(636,396)
(636,30)
(636,191)
(636,111)
(637,320)
(637,33)
(637,481)
(637,69)
(637,517)
(637,423)
(637,73)
(637,11)
(637,508)
(637,286)
(638,160)
(638,289)
(638,67)
(638,532)
(638,135)
(638,536)
(638,441)
(638,459)
(638,187)
(638,44)
(639,16)
(639,352)
(639,289)
(639,259)
(639,579)
(639,596)
(639,91)
(639,60)
(639,14)
(639,543)
(640,208)
(640,593)
(640,434)
(640,130)
(640,212)
(640,102)
(640,362)
(640,506)
(640,91)
(640,318)
(641,226)
(641,594)
(641,294)
(641,568)
(641,264)
(641,537)
(641,170)
(641,523)
(641,286)
(641,127)
(642,2)
(642,340)
(642,612)
(642,8)
(642,296)
(642,56)
(642,90)
(642,346)
(642,269)
(642,15)
(643,385)
(643,33)
(643,20)
(643,534)
(643,390)
(643,281)
(643,9)
(643,58)
(643,44)
(643,31)
(644,3)
(644,165)
(644,310)
(644,72)
(644,11)
(644,123)
(644,347)
(644,60)
(644,637)
(644,174)
(645,482)
(645,230)
(645,406)
(645,374)
(645,87)
(645,40)
(645,186)
(645,155)
(645,462)
(645,127)
(646,497)
(646,33)
(646,130)
(646,310)
(646,6)
(646,328)
(646,24)
(646,476)
(646,237)
(646,95)
(647,352)
(647,193)
(647,34)
(647,275)
(647,69)
(647,598)
(647,408)
(647,492)
(647,575)
(648,241)
(648,18)
(648,228)
(648,452)
(648,4)
(648,201)
(648,602)
(648,604)
(648,300)
(648,510)
(649,33)
(649,18)
(649,312)
(649,328)
(649,360)
(649,11)
(649,124)
(649,77)
(649,93)
(649,543)
(650,592)
(650,177)
(650,97)
(650,18)
(650,3)
(650,311)
(650,109)
(650,541)
(650,173)
(650,622)
(651,3)
(651,440)
(651,88)
(651,249)
(651,251)
(651,635)
(651,492)
(651,349)
(651,558)
(651,206)
(652,289)
(652,66)
(652,34)
(652,485)
(652,312)
(652,10)
(652,28)
(652,349)
(652,605)
(652,447)
(653,225)
(653,565)
(653,310)
(653,327)
(653,24)
(653,444)
(653,173)
(653,221)
(653,110)
(654,96)
(654,97)
(654,17)
(654,228)
(654,469)
(654,42)
(654,346)
(654,204)
(654,28)
(654,335)
(655,560)
(655,146)
(655,227)
(655,196)
(655,502)
(655,650)
(655,91)
(655,299)
(655,44)
(655,110)
(656,384)
(656,0)
(656,17)
(656,6)
(656,617)
(656,26)
(656,556)
(656,44)
(656,61)
(656,222)
(657,608)
(657,337)
(657,421)
(657,135)
(657,87)
(657,459)
(657,652)
(657,13)
(657,141)
(657,318)
(658,369)
(658,514)
(658,69)
(658,262)
(658,506)
(658,155)
(658,172)
(658,606)
(658,447)
(658,255)
(659,32)
(659,49)
(659,370)
(659,82)
(659,52)
(659,22)
(659,201)
(659,75)
(659,573)
(659,431)
(660,146)
(660,162)
(660,438)
(660,391)
(660,39)
(660,600)
(660,154)
(660,189)
(660,319)
(661,400)
(661,114)
(661,580)
(661,148)
(661,388)
(661,74)
(661,206)
(661,398)
(661,15)
(661,415)
(662,288)
(662,178)
(662,51)
(662,148)
(662,87)
(662,72)
(662,650)
(662,75)
(662,300)
(662,255)
(663,128)
(663,272)
(663,546)
(663,482)
(663,564)
(663,86)
(663,295)
(663,105)
(663,587)
(663,622)
(664,33)
(664,99)
(664,227)
(664,309)
(664,550)
(664,316)
(664,492)
(664,222)
(664,543)
(664,63)
(665,38)
(665,392)
(665,26)
(665,156)
(665,76)
(665,556)
(665,573)
(665,286)
(665,31)
(665,495)
(666,1)
(666,130)
(666,306)
(666,565)
(666,53)
(666,165)
(666,614)
(666,87)
(666,638)
(666,303)
(667,272)
(667,16)
(667,1)
(667,114)
(667,403)
(667,87)
(667,27)
(667,172)
(667,28)
(667,255)
(668,432)
(668,434)
(668,99)
(668,644)
(668,149)
(668,121)
(668,233)
(668,11)
(668,621)
(668,174)
(669,608)
(669,64)
(669,82)
(669,114)
(669,4)
(669,101)
(669,119)
(669,12)
(669,365)
(669,350)
(670,512)
(670,4)
(670,277)
(670,439)
(670,8)
(670,10)
(670,426)
(670,602)
(670,219)
(670,331)
(671,448)
(671,100)
(671,453)
(671,150)
(671,326)
(671,472)
(671,232)
(671,474)
(671,266)
(671,29)
(672,146)
(672,468)
(672,103)
(672,184)
(672,409)
(672,204)
(672,206)
(672,382)
(672,255)
(672,159)
(673,32)
(673,114)
(673,642)
(673,21)
(673,53)
(673,581)
(673,9)
(673,76)
(673,173)
(673,271)
(674,49)
(674,130)
(674,18)
(674,467)
(674,24)
(674,393)
(674,26)
(674,11)
(674,123)
(674,14)
(675,354)
(675,35)
(675,100)
(675,197)
(675,586)
(675,348)
(675,349)
(675,238)
(675,494)
(676,114)
(676,563)
(676,101)
(676,72)
(676,392)
(676,138)
(676,219)
(676,476)
(676,669)
(676,302)
(677,354)
(677,340)
(677,166)
(677,9)
(677,107)
(677,460)
(677,221)
(677,365)
(677,495)
(677,95)
(678,32)
(678,337)
(678,98)
(678,50)
(678,130)
(678,675)
(678,4)
(678,539)
(678,651)
(678,94)
(679,544)
(679,0)
(679,163)
(679,4)
(679,485)
(679,373)
(679,487)
(679,44)
(679,93)
(679,14)
(680,18)
(680,67)
(680,179)
(680,549)
(680,170)
(680,251)
(680,364)
(680,125)
(680,29)
(680,14)
(681,291)
(681,611)
(681,116)
(681,532)
(681,373)
(681,87)
(681,40)
(681,554)
(681,60)
(681,15)
(682,32)
(682,145)
(682,53)
(682,390)
(682,24)
(682,377)
(682,681)
(682,268)
(682,44)
(682,79)
(683,32)
(683,0)
(683,257)
(683,51)
(683,325)
(683,469)
(683,342)
(683,136)
(683,409)
(683,30)
(684,1)
(684,609)
(684,36)
(684,599)
(684,488)
(684,25)
(684,171)
(684,173)
(684,205)
(684,95)
(685,81)
(685,548)
(685,565)
(685,69)
(685,54)
(685,56)
(685,58)
(685,170)
(685,620)
(685,414)
(686,400)
(686,658)
(686,4)
(686,469)
(686,117)
(686,184)
(686,268)
(686,29)
(686,414)
(686,462)
(687,81)
(687,213)
(687,119)
(687,56)
(687,90)
(687,267)
(687,621)
(687,589)
(687,14)
(687,510)
(688,65)
(688,177)
(688,405)
(688,470)
(688,22)
(688,440)
(688,491)
(688,204)
(688,13)
(688,14)
(689,352)
(689,6)
(689,406)
(689,390)
(689,40)
(689,25)
(689,233)
(689,378)
(689,46)
(689,590)
(690,81)
(690,193)
(690,36)
(690,148)
(690,229)
(690,472)
(690,232)
(690,572)
(690,94)
(691,448)
(691,241)
(691,129)
(691,673)
(691,19)
(691,390)
(691,106)
(691,603)
(691,557)
(691,30)
(692,579)
(692,403)
(692,261)
(692,488)
(692,425)
(692,139)
(692,12)
(692,124)
(692,524)
(692,14)
(693,16)
(693,35)
(693,84)
(693,36)
(693,69)
(693,421)
(693,329)
(693,105)
(693,413)
(693,63)
(694,0)
(694,194)
(694,179)
(694,21)
(694,261)
(694,423)
(694,552)
(694,25)
(694,157)
(694,29)
(695,65)
(695,612)
(695,357)
(695,86)
(695,553)
(695,297)
(695,347)
(695,172)
(695,13)
(695,142)
(696,288)
(696,18)
(696,562)
(696,115)
(696,293)
(696,22)
(696,23)
(696,58)
(696,491)
(696,335)
(697,352)
(697,0)
(697,209)
(697,19)
(697,52)
(697,132)
(697,21)
(697,55)
(697,430)
(697,111)
(698,544)
(698,436)
(698,101)
(698,9)
(698,442)
(698,379)
(698,235)
(698,189)
(698,13)
(698,79)
(699,17)
(699,65)
(699,273)
(699,210)
(699,36)
(699,23)
(699,73)
(699,441)
(699,346)
(699,107)
(700,642)
(700,84)
(700,294)
(700,438)
(700,391)
(700,40)
(700,507)
(700,572)
(700,108)
(700,77)
(701,577)
(701,340)
(701,53)
(701,518)
(701,359)
(701,73)
(701,137)
(701,282)
(701,27)
(702,48)
(702,273)
(702,196)
(702,4)
(702,73)
(702,553)
(702,555)
(702,157)
(702,222)
(702,110)
(703,66)
(703,420)
(703,36)
(703,168)
(703,169)
(703,541)
(703,669)
(703,29)
(703,14)
(703,286)
(704,336)
(704,32)
(704,594)
(704,452)
(704,182)
(704,263)
(704,56)
(704,682)
(704,42)
(704,171)
(705,352)
(705,50)
(705,19)
(705,149)
(705,22)
(705,378)
(705,347)
(705,284)
(705,126)
(705,431)
(706,274)
(706,530)
(706,340)
(706,693)
(706,182)
(706,326)
(706,233)
(706,106)
(706,126)
(706,702)
(707,16)
(707,161)
(707,132)
